,Total sqft,price,bhk,location_weight,housing_type_IndependentFloor,housing_type_IndependentHouse,housing_type_StudioApartment,housing_type_Villa,type_RK
1885,600,71.0,1,3.516022657072505,0,0,0,0,0
1886,800,110.00000000000001,2,3.516022657072505,0,0,0,0,0
1887,200,26.0,1,3.516022657072505,0,0,1,0,1
1888,1000,153.0,2,5.993596157694617,0,0,0,0,0
1889,800,127.0,1,5.993596157694617,0,0,0,0,0
1890,1200,160.0,2,5.993596157694617,0,0,0,0,0
1891,1200,163.0,2,5.993596157694617,0,0,0,0,0
1892,1200,163.0,2,5.993596157694617,0,0,0,0,0
1893,2000,266.0,3,5.993596157694617,0,0,0,0,0
1894,800,128.0,1,5.993596157694617,0,0,0,0,0
1895,1200,575.0,2,20.196562381873573,0,0,0,0,0
1896,2000,170.0,2,5.993596157694617,0,0,0,0,0
1897,800,113.99999999999999,1,5.993596157694617,0,0,0,0,0
1898,800,115.99999999999999,1,5.993596157694617,0,0,0,0,0
1899,2000,170.0,2,5.993596157694617,0,0,0,0,0
1900,2000,170.0,2,5.993596157694617,0,0,0,0,0
1901,2000,310.0,3,5.993596157694617,0,0,0,0,0
1902,800,118.0,1,5.993596157694617,0,0,0,0,0
1903,400,60.0,1,5.993596157694617,0,0,1,0,1
1904,1700,180.0,2,5.993596157694617,0,0,0,0,0
1905,400,65.0,1,5.993596157694617,0,0,1,0,1
1906,800,120.0,1,5.993596157694617,0,0,0,0,0
1907,1700,500.0,3,7.544479068393417,0,0,0,0,0
1908,850,158.0,2,4.063829602109092,0,0,0,0,0
1909,1361,415.00000000000006,2,1.1215718554613257,0,0,0,0,0
1910,877,156.0,2,4.063829602109092,0,0,0,0,0
1911,856,154.0,2,4.063829602109092,0,0,0,0,0
1912,868,152.0,2,4.063829602109092,0,0,0,0,0
1913,869,150.0,2,4.063829602109092,0,0,0,0,0
1914,1040,250.0,2,3.1668167567206993,0,0,0,0,0
1915,1200,160.0,2,5.993596157694617,0,0,0,0,0
1916,800,127.0,1,5.993596157694617,0,0,0,0,0
1917,800,127.0,1,5.993596157694617,0,0,0,0,0
1918,850,150.0,2,4.063829602109092,0,0,0,0,0
1919,1050,204.99999999999997,3,4.063829602109092,0,0,0,0,0
1920,740,84.0,2,3.6308651857781338,0,0,0,0,0
1921,650,90.0,1,3.6308651857781338,0,0,0,0,0
1922,650,88.0,1,3.6308651857781338,0,0,0,0,0
1923,650,70.0,1,3.6308651857781338,0,0,0,0,0
1924,850,105.0,2,3.6308651857781338,0,0,0,0,0
1925,1350,157.0,3,3.6308651857781338,0,0,0,0,0
1926,1200,89.0,2,3.6308651857781338,0,0,0,0,0
1927,555,65.0,1,3.6308651857781338,0,0,0,0,0
1928,1050,95.0,2,3.6308651857781338,0,0,0,0,0
1929,711,71.01,1,3.6308651857781338,0,0,0,0,0
1930,600,14.5,1,0.6359944999257618,0,0,0,0,0
1931,800,21.0,2,0.6359944999257618,0,0,0,0,0
1932,700,14.5,1,0.6359944999257618,0,0,0,0,0
1933,850,22.0,2,0.6359944999257618,0,0,0,0,0
1934,700,16.7,1,0.6359944999257618,0,0,0,0,0
1935,450,11.5,1,0.6359944999257618,0,0,1,0,1
1936,950,21.0,2,0.6359944999257618,0,0,0,0,0
1937,680,15.4,1,0.6359944999257618,0,0,0,0,0
1938,850,19.6,2,0.6359944999257618,0,0,0,0,0
1939,430,11.8,1,0.6359944999257618,0,0,1,0,1
1940,690,15.6,1,0.6359944999257618,0,0,0,0,0
1941,1062,92.0,2,2.948147884164289,0,0,0,0,0
1942,711,67.0,1,2.948147884164289,0,0,0,0,0
1943,756,69.9,1,2.948147884164289,0,0,0,0,0
1944,400,13.5,1,0.6359944999257618,0,0,1,0,1
1945,1120,250.0,1,17.24664428286602,0,0,0,0,0
1946,1250,208.0,2,1.1215718554613257,0,0,0,0,0
1947,1300,140.0,3,2.948147884164289,0,0,0,0,0
1948,975,295.0,2,1.1215718554613257,0,0,0,0,0
1949,1100,120.0,2,3.6308651857781338,0,0,0,0,0
1950,1700,575.0,3,1.1215718554613257,0,0,0,0,0
1951,955,107.0,2,2.948147884164289,0,0,0,0,0
1952,1045,140.0,2,2.948147884164289,0,0,0,0,0
1953,750,75.0,1,2.948147884164289,0,0,0,0,0
1954,755,63.0,1,2.948147884164289,0,0,0,0,0
1955,600,65.0,1,3.6308651857781338,0,0,0,0,0
1956,650,75.0,1,3.6308651857781338,0,0,0,0,0
1957,850,85.0,2,3.6308651857781338,0,0,0,0,0
1958,950,100.0,2,3.6308651857781338,0,0,0,0,0
1959,1200,120.0,3,3.6308651857781338,0,0,0,0,0
1960,555,65.0,1,3.6308651857781338,0,0,0,0,0
1961,1050,95.0,2,3.6308651857781338,0,0,0,0,0
1962,711,71.01,1,3.6308651857781338,0,0,0,0,0
1963,850,73.0,1,2.948147884164289,0,0,0,0,0
1964,1250,180.0,2,3.6308651857781338,0,0,0,0,0
1965,1600,270.0,3,1.1215718554613257,0,0,0,0,0
1966,1050,125.0,2,3.6308651857781338,0,0,0,0,0
1967,1080,120.0,2,3.6308651857781338,0,0,0,0,0
1968,600,105.0,1,4.063829602109092,0,0,0,0,0
1969,600,95.0,1,4.063829602109092,0,0,0,0,0
1970,600,100.0,1,4.063829602109092,0,0,0,0,0
1971,1062,92.0,2,2.948147884164289,0,0,0,0,0
1972,711,67.0,1,2.948147884164289,0,0,0,0,0
1973,1100,85.0,2,2.948147884164289,0,0,0,0,0
1974,750,68.0,1,2.948147884164289,0,0,0,0,0
1975,750,65.0,1,2.948147884164289,0,0,0,0,0
1976,660,64.0,1,2.948147884164289,0,0,0,0,0
1977,660,65.0,1,2.948147884164289,0,0,0,0,0
1978,1250,235.0,2,6.149800991706135,0,0,0,0,0
1979,885,39.8,2,1.1082983123207257,0,0,0,0,0
1980,1080,85.0,2,3.2039594126846485,0,0,0,0,0
1981,740,69.0,1,3.2039594126846485,0,0,0,0,0
1982,740,68.0,1,3.2039594126846485,0,0,0,0,0
1983,1000,240.0,2,4.375958908678541,0,0,0,0,0
1984,2500,530.0,4,6.149800991706135,0,0,0,0,0
1985,885,175.0,2,6.149800991706135,0,0,0,0,0
1986,625,114.99999999999999,1,4.55273163898339,0,0,0,0,0
1987,675,65.0,1,2.948147884164289,0,0,0,0,0
1988,850,78.0,2,2.2568874658128215,0,0,0,0,0
1989,1550,400.0,3,1.1215718554613257,0,0,0,0,0
1990,1040,125.0,2,3.6308651857781338,0,0,0,0,0
1991,1050,114.99999999999999,2,3.6308651857781338,0,0,0,0,0
1992,990,77.0,2,2.948147884164289,0,0,0,0,0
1993,756,69.9,1,2.948147884164289,0,0,0,0,0
1994,1250,208.0,2,1.1215718554613257,0,0,0,0,0
1995,955,107.0,2,2.948147884164289,0,0,0,0,0
1996,1045,140.0,2,2.948147884164289,0,0,0,0,0
1997,750,75.0,1,2.948147884164289,0,0,0,0,0
1998,755,63.0,1,2.948147884164289,0,0,0,0,0
1999,1300,140.0,3,2.948147884164289,0,0,0,0,0
2000,1250,180.0,2,3.6308651857781338,0,0,0,0,0
2001,750,84.0,1,3.2039594126846485,0,0,0,0,0
2002,750,165.0,2,4.063829602109092,0,0,0,0,0
2003,700,155.0,2,4.063829602109092,0,0,0,0,0
2004,1018,142.0,2,3.6308651857781338,0,0,0,0,0
2005,650,102.0,1,4.063829602109092,0,0,0,0,0
2006,600,98.0,1,4.063829602109092,0,0,0,0,0
2007,980,26.5,2,0.6359944999257618,0,0,0,0,0
2008,950,26.5,2,0.6359944999257618,0,0,0,0,0
2009,650,19.8,1,0.6359944999257618,0,0,0,0,0
2010,850,73.0,1,2.948147884164289,0,0,0,0,0
2011,950,27.0,2,0.6359944999257618,0,0,0,0,0
2012,850,26.5,2,0.6359944999257618,0,0,0,0,0
2013,680,19.2,1,0.6359944999257618,0,0,0,0,0
2014,950,27.0,2,0.6359944999257618,0,0,0,0,0
2015,600,18.5,1,0.6359944999257618,0,0,0,0,0
2016,900,22.5,2,0.6359944999257618,0,0,0,0,0
2017,680,19.5,1,0.6359944999257618,0,1,0,0,0
2018,740,92.0,2,3.6308651857781338,0,0,0,0,0
2019,400,13.0,1,0.6359944999257618,0,0,1,0,1
2020,700,155.0,2,4.063829602109092,0,0,0,0,0
2021,1018,142.0,2,3.6308651857781338,0,0,0,0,0
2022,650,102.0,1,4.063829602109092,0,0,0,0,0
2023,600,98.0,1,4.063829602109092,0,0,0,0,0
2024,740,92.0,2,3.6308651857781338,0,0,0,0,0
2025,750,165.0,2,4.063829602109092,0,0,0,0,0
2026,750,107.0,1,4.063829602109092,0,0,0,0,0
2027,1080,150.0,2,3.6308651857781338,0,0,0,0,0
2028,723,57.0,1,3.028996885310674,0,0,0,0,0
2029,680,18.6,1,0.6359944999257618,0,0,0,0,0
2030,950,26.5,2,0.6359944999257618,0,0,0,0,0
2031,650,19.8,1,0.6359944999257618,0,0,0,0,0
2032,1425,125.0,3,3.028996885310674,0,0,0,0,0
2033,667,55.0,1,3.028996885310674,0,0,0,0,0
2034,980,26.5,2,0.6359944999257618,0,0,0,0,0
2035,1167,92.0,2,3.028996885310674,0,0,0,0,0
2036,1095,90.0,2,3.028996885310674,0,0,0,0,0
2037,950,27.0,2,0.6359944999257618,0,0,0,0,0
2038,850,26.5,2,0.6359944999257618,0,0,0,0,0
2039,680,19.2,1,0.6359944999257618,0,0,0,0,0
2040,730,64.24,1,2.948147884164289,0,0,0,0,0
2041,730,64.24,1,2.948147884164289,0,0,0,0,0
2042,750,107.0,1,4.063829602109092,0,0,0,0,0
2043,1080,150.0,2,3.6308651857781338,0,0,0,0,0
2044,950,100.0,2,3.6308651857781338,0,0,0,0,0
2045,788,65.0,1,1.8327663264625444,0,0,0,0,0
2046,1425,125.0,3,3.028996885310674,0,0,0,0,0
2047,667,55.0,1,3.028996885310674,0,0,0,0,0
2048,980,26.5,2,0.6359944999257618,0,0,0,0,0
2049,950,26.5,2,0.6359944999257618,0,0,0,0,0
2050,650,19.8,1,0.6359944999257618,0,0,0,0,0
2051,1167,92.0,2,3.028996885310674,0,0,0,0,0
2052,1095,90.0,2,3.028996885310674,0,0,0,0,0
2053,740,92.0,2,3.6308651857781338,0,0,0,0,0
2054,700,63.0,1,2.2568874658128215,0,0,0,0,0
2055,680,21.0,1,0.6359944999257618,0,0,0,0,0
2056,750,165.0,2,4.063829602109092,0,0,0,0,0
2057,700,95.0,2,2.2568874658128215,0,0,0,0,0
2058,550,35.0,1,3.6824055217444194,0,0,0,0,0
2059,560,57.0,1,3.6824055217444194,0,0,0,0,0
2060,680,21.0,1,0.6359944999257618,0,0,0,0,0
2061,700,95.0,2,2.2568874658128215,0,0,0,0,0
2062,950,100.0,2,3.6308651857781338,0,0,0,0,0
2063,788,65.0,1,1.8327663264625444,0,0,0,0,0
2064,700,65.0,1,2.2568874658128215,0,0,0,0,0
2065,900,80.0,2,2.2568874658128215,0,0,0,0,0
2066,1400,395.0,3,8.437249849909946,0,0,0,0,0
2067,570,24.0,1,1.1215777085298801,0,0,0,0,0
2068,850,62.0,2,2.2568874658128215,0,0,0,0,0
2069,425,25.0,1,1.4075111733706893,0,0,0,0,0
2070,460,16.0,1,0.4402641584950971,0,0,0,0,0
2071,654,40.99,2,1.1082983123207257,0,0,0,0,0
2072,661,41.0,2,1.1082983123207257,0,0,0,0,0
2073,683,43.0,2,1.1082983123207257,0,0,0,0,0
2074,250,29.1,1,4.063829602109092,0,0,1,0,1
2075,400,55.0,1,4.063829602109092,0,0,0,0,0
2076,426,90.0,1,2.948147884164289,0,0,0,0,0
2077,360,84.0,1,2.948147884164289,0,0,0,0,0
2078,640,145.0,3,2.948147884164289,0,0,0,0,0
2079,127,72.0,1,2.948147884164289,0,0,0,0,0
2080,308,74.0,1,2.948147884164289,0,0,0,0,0
2081,357,82.0,1,2.948147884164289,0,0,0,0,0
2082,633,140.0,3,2.948147884164289,0,0,0,0,0
2083,339,77.0,1,2.948147884164289,0,0,0,0,0
2084,157,73.0,1,2.948147884164289,0,0,0,0,0
2085,506,105.0,2,2.948147884164289,0,0,0,0,0
2086,323,75.0,1,2.948147884164289,0,0,0,0,0
2087,527,110.00000000000001,2,2.948147884164289,0,0,0,0,0
2088,368,87.0,1,2.948147884164289,0,0,0,0,0
2089,417,89.0,1,2.948147884164289,0,0,0,0,0
2090,485,95.0,2,2.948147884164289,0,0,0,0,0
2091,349,80.0,1,2.948147884164289,0,0,0,0,0
2092,400,88.0,1,2.948147884164289,0,0,0,0,0
2093,347,79.0,1,2.948147884164289,0,0,0,0,0
2094,365,86.0,1,2.948147884164289,0,0,0,0,0
2095,488,119.0,1,5.739456745942991,0,0,0,0,0
2096,716,171.0,2,5.739456745942991,0,0,0,0,0
2097,464,113.99999999999999,1,5.739456745942991,0,0,0,0,0
2098,700,168.0,2,5.739456745942991,0,0,0,0,0
2099,479,113.99999999999999,1,5.739456745942991,0,0,0,0,0
2100,250,29.1,1,4.063829602109092,0,0,1,0,1
2101,400,55.0,1,4.063829602109092,0,0,0,0,0
2102,735,97.99,2,4.558281067931539,0,0,0,0,0
2103,636,84.79,2,4.558281067931539,0,0,0,0,0
2104,417,55.59,1,4.558281067931539,0,0,0,0,0
2105,468,62.39,1,4.558281067931539,0,0,0,0,0
2106,319,62.0,1,5.739456745942991,0,0,0,0,0
2107,309,60.0,1,5.739456745942991,0,0,0,0,0
2108,1150,140.0,2,4.558281067931539,0,0,0,0,0
2109,1000,90.0,2,4.558281067931539,1,0,0,0,0
2110,1750,180.0,3,4.558281067931539,0,0,0,0,0
2111,750,55.0,1,4.558281067931539,0,0,0,0,0
2112,1250,130.0,2,4.558281067931539,0,0,0,0,0
2113,1150,125.0,2,4.558281067931539,0,0,0,0,0
2114,1880,200.0,3,4.558281067931539,0,0,0,0,0
2115,1665,140.0,3,4.558281067931539,0,0,0,0,0
2116,1175,137.0,2,4.558281067931539,0,0,0,0,0
2117,1150,125.0,2,4.558281067931539,0,0,0,0,0
2118,1200,110.00000000000001,2,4.558281067931539,0,0,0,0,0
2119,1550,180.0,3,4.558281067931539,0,0,0,0,0
2120,1750,175.0,2,4.558281067931539,0,0,0,0,0
2121,1100,105.0,2,4.558281067931539,0,0,0,0,0
2122,1150,108.0,2,4.558281067931539,0,0,0,0,0
2123,1650,180.0,3,4.558281067931539,0,0,0,0,0
2124,1630,199.0,3,4.558281067931539,0,0,0,0,0
2125,1675,180.0,3,4.558281067931539,0,0,0,0,0
2126,1950,189.0,3,4.558281067931539,0,0,0,0,0
2127,1240,130.0,2,4.558281067931539,0,0,0,0,0
2128,950,100.0,2,4.558281067931539,0,0,0,0,0
2129,1350,140.0,3,4.558281067931539,0,0,0,0,0
2130,917,95.0,3,1.7708119425031927,0,0,0,0,0
2131,917,95.0,3,1.7708119425031927,0,0,0,0,0
2132,576,60.0,2,1.7708119425031927,0,0,0,0,0
2133,576,60.0,2,1.7708119425031927,0,0,0,0,0
2134,917,95.0,3,1.7708119425031927,0,0,0,0,0
2135,576,60.0,2,1.7708119425031927,0,0,0,0,0
2136,433,45.0,1,1.7708119425031927,0,0,0,0,0
2137,433,45.0,1,1.7708119425031927,0,0,0,0,0
2138,694,71.0,2,1.7708119425031927,0,0,0,0,0
2139,694,71.0,2,1.7708119425031927,0,0,0,0,0
2140,656,73.5,2,1.7708119425031927,0,0,0,0,0
2141,678,85.0,2,1.7708119425031927,0,0,0,0,0
2142,656,73.5,2,1.7708119425031927,0,0,0,0,0
2143,656,73.5,2,1.7708119425031927,0,0,0,0,0
2144,678,85.0,2,1.7708119425031927,0,0,0,0,0
2145,678,85.0,2,1.7708119425031927,0,0,0,0,0
2146,1043,123.0,3,1.7708119425031927,0,0,0,0,0
2147,1043,123.0,3,1.7708119425031927,0,0,0,0,0
2148,768,90.6,3,1.7708119425031927,0,0,0,0,0
2149,768,90.6,3,1.7708119425031927,0,0,0,0,0
2150,1034,122.0,3,1.7708119425031927,0,0,0,0,0
2151,1034,122.0,3,1.7708119425031927,0,0,0,0,0
2152,1126,133.0,3,1.7708119425031927,0,0,0,0,0
2153,1126,133.0,3,1.7708119425031927,0,0,0,0,0
2154,415,46.5,1,1.7708119425031927,0,0,0,0,0
2155,415,46.5,1,1.7708119425031927,0,0,0,0,0
2156,666,74.61,2,1.7708119425031927,0,0,0,0,0
2157,666,74.61,2,1.7708119425031927,0,0,0,0,0
2158,511,40.25,1,1.39896883113687,0,0,0,0,0
2159,702,58.49,2,1.39896883113687,0,0,0,0,0
2160,511,40.25,1,1.39896883113687,0,0,0,0,0
2161,617,49.0,2,1.39896883113687,0,0,0,0,0
2162,473,35.99,1,1.39896883113687,0,0,0,0,0
2163,473,35.99,1,1.39896883113687,0,0,0,0,0
2164,617,49.0,2,1.39896883113687,0,0,0,0,0
2165,1235,128.0,3,2.948147884164289,0,0,0,0,0
2166,689,243.00000000000003,2,9.396920203404093,0,0,0,0,0
2167,1046,387.0,3,9.396920203404093,0,0,0,0,0
2168,735,273.0,2,9.396920203404093,0,0,0,0,0
2169,739,290.0,2,9.396920203404093,0,0,0,0,0
2170,1063,433.0,3,9.396920203404093,0,0,0,0,0
2171,1232,448.00000000000006,3,9.396920203404093,0,0,0,0,0
2172,1000,135.0,3,3.6824055217444194,0,0,0,0,0
2173,1300,165.0,2,6.113112311831544,0,0,0,0,0
2174,1550,215.0,3,6.113112311831544,0,1,0,0,0
2175,650,80.0,1,6.113112311831544,0,0,0,0,0
2176,715,75.0,1,6.113112311831544,0,0,0,0,0
2177,3500,229.99999999999997,4,3.6824055217444194,0,0,0,0,0
2178,3605,525.0,4,6.113112311831544,0,0,0,0,0
2179,1300,204.99999999999997,2,6.113112311831544,0,0,0,0,0
2180,1350,140.0,3,4.558281067931539,0,0,0,0,0
2181,917,95.0,3,1.7708119425031927,0,0,0,0,0
2182,917,95.0,3,1.7708119425031927,0,0,0,0,0
2183,576,60.0,2,1.7708119425031927,0,0,0,0,0
2184,576,60.0,2,1.7708119425031927,0,0,0,0,0
2185,917,95.0,3,1.7708119425031927,0,0,0,0,0
2186,576,60.0,2,1.7708119425031927,0,0,0,0,0
2187,433,45.0,1,1.7708119425031927,0,0,0,0,0
2188,433,45.0,1,1.7708119425031927,0,0,0,0,0
2189,694,71.0,2,1.7708119425031927,0,0,0,0,0
2190,694,71.0,2,1.7708119425031927,0,0,0,0,0
2191,656,73.5,2,1.7708119425031927,0,0,0,0,0
2192,678,85.0,2,1.7708119425031927,0,0,0,0,0
2193,656,73.5,2,1.7708119425031927,0,0,0,0,0
2194,656,73.5,2,1.7708119425031927,0,0,0,0,0
2195,678,85.0,2,1.7708119425031927,0,0,0,0,0
2196,678,85.0,2,1.7708119425031927,0,0,0,0,0
2197,1043,123.0,3,1.7708119425031927,0,0,0,0,0
2198,1043,123.0,3,1.7708119425031927,0,0,0,0,0
2199,768,90.6,3,1.7708119425031927,0,0,0,0,0
2200,471,34.99,1,1.4073999955528875,0,0,0,0,0
2201,1150,120.0,2,6.234852022324505,0,0,0,0,0
2202,1675,250.0,3,8.5546566034859,0,0,0,0,0
2203,1300,200.0,2,6.234852022324505,0,0,0,0,0
2204,1275,165.0,2,4.558281067931539,0,0,0,0,0
2205,1100,400.0,3,15.471687384015109,0,0,0,0,0
2206,978,48.75,2,1.1838134626807832,0,0,0,0,0
2207,978,47.5,2,1.1838134626807832,0,0,0,0,0
2208,978,46.0,2,1.1838134626807832,0,0,0,0,0
2209,1050,79.0,2,2.948147884164289,0,0,0,0,0
2210,1080,90.0,2,2.948147884164289,0,0,0,0,0
2211,760,75.0,1,2.948147884164289,0,0,0,0,0
2212,1100,120.0,3,2.948147884164289,0,0,0,0,0
2213,750,59.0,1,2.948147884164289,0,0,0,0,0
2214,1080,90.0,2,2.948147884164289,0,0,0,0,0
2215,740,53.0,1,2.948147884164289,0,0,0,0,0
2216,750,76.0,1,2.948147884164289,0,0,0,0,0
2217,1350,151.0,3,2.948147884164289,0,0,0,0,0
2218,1350,151.0,3,2.948147884164289,0,0,0,0,0
2219,1010,105.0,2,2.948147884164289,0,0,0,0,0
2220,800,195.0,3,8.641676233810463,0,0,0,0,0
2221,600,145.0,2,8.641676233810463,0,0,0,0,0
2222,575,87.0,2,4.558281067931539,0,0,0,0,0
2223,929,140.0,3,4.558281067931539,0,0,0,0,0
2224,590,33.0,1,1.2782669601761059,0,0,0,0,0
2225,560,30.0,1,1.2782669601761059,0,0,0,0,0
2226,1335,434.99999999999994,3,8.437249849909946,0,0,0,0,0
2227,1050,79.0,2,2.948147884164289,0,0,0,0,0
2228,1080,90.0,2,2.948147884164289,0,0,0,0,0
2229,760,75.0,1,2.948147884164289,0,0,0,0,0
2230,1100,120.0,3,2.948147884164289,0,0,0,0,0
2231,750,59.0,1,2.948147884164289,0,0,0,0,0
2232,1080,90.0,2,2.948147884164289,0,0,0,0,0
2233,740,53.0,1,2.948147884164289,0,0,0,0,0
2234,1350,151.0,3,2.948147884164289,0,0,0,0,0
2235,1350,151.0,3,2.948147884164289,0,0,0,0,0
2236,1010,105.0,2,2.948147884164289,0,0,0,0,0
2237,995,101.0,2,2.948147884164289,0,0,0,0,0
2238,710,74.0,1,2.948147884164289,0,0,0,0,0
2239,690,72.0,1,2.948147884164289,0,0,0,0,0
2240,1350,151.0,3,2.948147884164289,0,0,0,0,0
2241,1010,105.0,2,2.948147884164289,0,0,0,0,0
2242,995,101.0,2,2.948147884164289,0,0,0,0,0
2243,710,74.0,1,2.948147884164289,0,0,0,0,0
2244,690,72.0,1,2.948147884164289,0,0,0,0,0
2245,1010,122.0,2,2.948147884164289,0,0,0,0,0
2246,693,64.0,1,2.948147884164289,0,0,0,0,0
2247,710,59.0,1,2.948147884164289,0,0,0,0,0
2248,690,57.0,1,2.948147884164289,0,0,0,0,0
2249,1010,78.0,2,2.948147884164289,0,0,0,0,0
2250,700,67.5,1,2.948147884164289,0,0,0,0,0
2251,745,68.5,1,2.948147884164289,0,0,0,0,0
2252,1050,79.0,2,2.948147884164289,0,0,0,0,0
2253,1080,90.0,2,2.948147884164289,0,0,0,0,0
2254,760,75.0,1,2.948147884164289,0,0,0,0,0
2255,1100,120.0,3,2.948147884164289,0,0,0,0,0
2256,750,59.0,1,2.948147884164289,0,0,0,0,0
2257,1080,90.0,2,2.948147884164289,0,0,0,0,0
2258,740,53.0,1,2.948147884164289,0,0,0,0,0
2259,622,52.0,1,1.8327663264625444,0,0,0,0,0
2260,1000,92.0,2,2.5088386365152426,0,0,0,0,0
2261,700,33.0,1,1.39896883113687,0,0,0,0,0
2262,610,34.5,1,1.39896883113687,0,0,0,0,0
2263,650,34.0,1,1.39896883113687,0,0,0,0,0
2264,950,52.0,2,1.39896883113687,0,0,0,0,0
2265,1050,59.0,2,1.39896883113687,0,0,0,0,0
2266,950,49.0,2,1.39896883113687,0,0,0,0,0
2267,980,38.0,2,1.1072643586151696,0,0,0,0,0
2268,620,30.0,1,1.39896883113687,0,0,0,0,0
2269,950,42.0,2,1.39896883113687,0,0,0,0,0
2270,650,37.0,1,1.39896883113687,0,0,0,0,0
2271,950,36.0,2,1.39896883113687,0,0,0,0,0
2272,860,41.5,2,1.39896883113687,0,0,0,0,0
2273,650,32.5,1,1.39896883113687,0,0,0,0,0
2274,865,38.0,2,1.39896883113687,0,0,0,0,0
2275,730,34.31,1,1.39896883113687,0,0,0,0,0
2276,1000,58.0,2,1.39896883113687,0,0,0,0,0
2277,650,31.0,1,1.39896883113687,0,0,0,0,0
2278,750,25.0,1,1.1072643586151696,0,0,0,0,0
2279,940,41.0,2,1.39896883113687,0,0,0,0,0
2280,880,46.5,2,1.39896883113687,0,0,0,0,0
2281,700,30.0,1,1.39896883113687,0,0,0,0,0
2282,1240,65.0,3,1.39896883113687,0,0,0,0,0
2283,340,37.5,1,3.9654561967950004,0,0,0,0,0
2284,340,36.0,1,3.9654561967950004,0,0,0,0,0
2285,340,36.0,1,3.9654561967950004,0,0,0,0,0
2286,390,50.0,1,4.063829602109092,0,0,0,0,0
2287,340,39.5,1,3.9654561967950004,0,0,1,0,1
2288,340,38.0,1,3.9654561967950004,0,0,1,0,1
2289,340,37.0,1,3.9654561967950004,0,0,0,0,0
2290,340,42.0,1,3.9654561967950004,0,0,1,0,1
2291,800,114.99999999999999,2,17.291551401429096,0,0,0,0,0
2292,780,53.0,2,3.1668167567206993,0,0,0,0,0
2293,990,149.0,2,4.063829602109092,0,0,0,0,0
2294,750,33.5,1,0.991921239700342,0,0,0,0,0
2295,587,36.0,1,1.1215777085298801,0,0,0,0,0
2296,2225,500.0,3,6.74420594385617,0,0,0,0,0
2297,525,41.35,1,1.7708119425031927,0,0,0,0,0
2298,724,65.8,2,1.7708119425031927,0,0,0,0,0
2299,468,38.2,1,1.7708119425031927,0,0,0,0,0
2300,667,62.96,2,1.7708119425031927,0,0,0,0,0
2301,950,44.99,2,1.39896883113687,0,0,0,0,0
2302,422,38.0,1,1.39896883113687,0,0,0,0,0
2303,410,34.0,1,1.39896883113687,0,0,0,0,0
2304,389,30.0,1,1.39896883113687,0,0,0,0,0
2305,402,31.0,1,1.39896883113687,0,0,0,0,0
2306,389,32.0,1,1.39896883113687,0,0,0,0,0
2307,436,39.0,1,1.39896883113687,0,0,0,0,0
2308,389,31.0,1,1.39896883113687,0,0,0,0,0
2309,425,41.0,1,1.39896883113687,0,0,0,0,0
2310,364,27.99,1,1.39896883113687,0,0,0,0,0
2311,656,70.45,2,1.7708119425031927,0,0,0,0,0
2312,540,58.0,2,1.7708119425031927,0,0,0,0,0
2313,572,61.43,2,1.7708119425031927,0,0,0,0,0
2314,444,45.0,1,1.7708119425031927,0,0,0,0,0
2315,759,82.0,3,1.7708119425031927,0,0,0,0,0
2316,479,48.54,1,1.7708119425031927,0,0,0,0,0
2317,525,63.0,1,2.9352394045122727,0,0,0,0,0
2318,550,58.0,1,2.9352394045122727,0,0,0,0,0
2319,675,70.0,1,2.9352394045122727,0,0,0,0,0
2320,572,61.43,2,1.7708119425031927,0,0,0,0,0
2321,444,45.0,1,1.7708119425031927,0,0,0,0,0
2322,759,82.0,3,1.7708119425031927,0,0,0,0,0
2323,479,48.54,1,1.7708119425031927,0,0,0,0,0
2324,525,63.0,1,2.9352394045122727,0,0,0,0,0
2325,550,58.0,1,2.9352394045122727,0,0,0,0,0
2326,675,70.0,1,2.9352394045122727,0,0,0,0,0
2327,1050,85.0,2,2.9352394045122727,0,0,0,0,0
2328,1200,130.0,2,2.9352394045122727,0,0,0,0,0
2329,1050,125.0,2,2.9352394045122727,0,0,0,0,0
2330,750,88.0,1,2.8417050230138083,0,0,0,0,0
2331,1250,153.0,2,2.9352394045122727,0,0,0,0,0
2332,600,65.0,1,2.9352394045122727,0,0,0,0,0
2333,600,65.0,1,2.9352394045122727,0,0,0,0,0
2334,1150,125.0,2,2.9352394045122727,0,0,0,0,0
2335,455,85.0,1,3.6308651857781338,0,0,0,0,0
2336,600,44.0,1,1.6743379360949904,0,0,0,0,0
2337,660,48.0,1,3.6308651857781338,0,0,0,0,0
2338,600,63.0,2,3.6308651857781338,0,0,0,0,0
2339,900,95.0,2,3.6308651857781338,0,0,0,0,0
2340,850,62.0,2,3.6308651857781338,0,0,0,0,0
2341,395,39.09,1,1.39896883113687,0,0,0,0,0
2342,530,41.0,1,3.6308651857781338,0,0,0,0,0
2343,492,49.72,2,1.39896883113687,0,0,0,0,0
2344,396,39.18,1,1.39896883113687,0,0,0,0,0
2345,393,38.89,1,1.39896883113687,0,0,0,0,0
2346,850,62.0,2,3.6308651857781338,0,0,0,0,0
2347,360,35.63,1,1.39896883113687,0,0,0,0,0
2348,359,35.52,1,1.39896883113687,0,0,0,0,0
2349,709,71.71,3,1.39896883113687,0,0,0,0,0
2350,394,38.97,1,1.39896883113687,0,0,0,0,0
