,Total sqft,price,bhk,type,housing_type,location_weight
2743,1303,193.0,2,BHK,Apartment,6.234852022324505
2744,1850,260.0,3,BHK,Apartment,6.113112311831544
2745,1300,165.0,2,BHK,Apartment,6.113112311831544
2746,1080,95.0,2,BHK,Apartment,4.558281067931539
2747,560,65.0,1,BHK,Apartment,2.948147884164289
2748,525,98.0,1,BHK,Apartment,4.428371308499385
2749,820,175.0,2,BHK,Apartment,3.414803784231323
2750,580,63.0,1,BHK,Apartment,2.948147884164289
2751,570,98.0,1,BHK,Apartment,3.10853178573811
2752,580,98.0,1,BHK,Apartment,3.10853178573811
2753,780,175.0,2,BHK,Apartment,4.428371308499385
2754,570,114.99999999999999,1,BHK,Apartment,4.428371308499385
2755,910,95.0,2,BHK,Apartment,2.5088386365152426
2756,1281,360.0,3,BHK,Apartment,6.593956373824295
2757,1043,240.0,2,BHK,Apartment,6.593956373824295
2758,1860,471.0,3,BHK,Apartment,6.593956373824295
2759,575,62.0,1,BHK,Apartment,2.5088386365152426
2760,775,75.0,2,BHK,Apartment,2.5088386365152426
2761,600,60.0,1,BHK,Apartment,2.5088386365152426
2762,685,70.0,1,BHK,Apartment,2.5088386365152426
2763,650,70.0,1,BHK,Apartment,2.5088386365152426
2764,1380,195.0,3,BHK,Apartment,8.761923820959243
2765,645,52.0,1,BHK,Apartment,2.5088386365152426
2766,685,71.0,1,BHK,Apartment,2.5088386365152426
2767,1750,350.0,3,BHK,Apartment,17.291551401429096
2768,595,50.0,1,BHK,Apartment,1.5422987125608703
2769,990,58.5,2,BHK,Apartment,1.5422987125608703
2770,605,45.0,1,BHK,Apartment,2.3847641918484426
2771,1200,33.5,2,BHK,Apartment,1.0489627109599093
2772,900,72.0,2,BHK,Apartment,2.3847641918484426
2773,690,135.0,1,BHK,Apartment,6.74420594385617
2774,1400,250.0,3,BHK,Apartment,3.516022657072505
2775,1244,300.0,3,BHK,Apartment,8.761923820959243
2776,1300,525.0,3,BHK,Apartment,15.471687384015109
2777,1550,585.0,3,BHK,Apartment,19.251550930558338
2778,1350,525.0,3,BHK,Apartment,15.471687384015109
2779,1500,575.0,3,BHK,Apartment,15.471687384015109
2780,1800,700.0,3,BHK,Apartment,15.471687384015109
2781,1400,575.0,3,BHK,Apartment,15.471687384015109
2782,1500,700.0,3,BHK,Apartment,15.374224534720831
2783,1200,450.0,3,BHK,Apartment,15.471687384015109
2784,1500,550.0,3,BHK,Apartment,22.566039623774266
2785,1300,550.0,3,BHK,Apartment,15.374224534720831
2786,1500,700.0,3,BHK,Apartment,15.374224534720831
2787,1400,525.0,3,BHK,Apartment,15.471687384015109
2788,900,385.0,2,BHK,Apartment,15.471687384015109
2789,2000,825.0,3,BHK,Apartment,22.566039623774266
2790,1040,425.0,2,BHK,Apartment,15.471687384015109
2791,1000,450.0,2,BHK,Apartment,15.471687384015109
2792,1000,325.0,2,BHK,Apartment,15.471687384015109
2793,1000,425.0,2,BHK,Apartment,15.471687384015109
2794,950,350.0,2,BHK,Apartment,15.471687384015109
2795,1000,325.0,2,BHK,Apartment,15.471687384015109
2796,1000,380.0,2,BHK,Apartment,15.471687384015109
2797,1200,500.0,2,BHK,Apartment,15.471687384015109
2798,1000,450.0,2,BHK,Apartment,15.471687384015109
2799,1100,450.0,2,BHK,Apartment,15.471687384015109
2800,1000,400.0,2,BHK,Apartment,15.471687384015109
2801,1000,475.0,2,BHK,Apartment,15.471687384015109
2802,950,290.0,2,BHK,Apartment,15.374224534720831
2803,1250,550.0,3,BHK,Apartment,15.471687384015109
2804,1000,459.99999999999994,2,BHK,Apartment,15.471687384015109
2805,1350,475.0,3,BHK,Apartment,15.471687384015109
2806,530,65.0,1,BHK,Apartment,2.5088386365152426
2807,445,55.0,1,BHK,Apartment,2.5088386365152426
2808,600,54.0,1,BHK,Apartment,2.5088386365152426
2809,1335,493.0,4,BHK,Apartment,8.641676233810463
2810,1273,470.0,3,BHK,Apartment,8.641676233810463
2811,938,347.0,2,BHK,Apartment,8.641676233810463
2812,1150,320.0,3,BHK,Apartment,5.739456745942991
2813,1050,300.0,3,BHK,Apartment,5.739456745942991
2814,1000,300.0,3,BHK,Apartment,5.739456745942991
2815,1690,665.0,3,BHK,Apartment,8.437249849909946
2816,1042,160.0,2,BHK,Apartment,7.544479068393417
2817,1200,280.0,3,BHK,Apartment,7.544479068393417
2818,700,118.0,1,BHK,Apartment,7.544479068393417
2819,700,120.0,1,BHK,Apartment,7.544479068393417
2820,1475,350.0,3,BHK,Apartment,7.544479068393417
2821,990,254.99999999999997,2,BHK,Apartment,10.810588917453035
2822,730,62.0,1,BHK,Apartment,2.948147884164289
2823,1120,204.99999999999997,1,BHK,Apartment,8.937670294484382
2824,550,150.0,1,BHK,Apartment,10.810588917453035
2825,1494,320.0,2,BHK,Apartment,9.396920203404093
2826,1811,380.0,3,BHK,Apartment,9.396920203404093
2827,1039,225.0,2,BHK,Apartment,7.5222911524692595
2828,932,225.0,2,BHK,Apartment,8.937670294484382
2829,726,229.99999999999997,2,BHK,Apartment,8.937670294484382
2830,660,165.0,1,BHK,Apartment,8.937670294484382
2831,3646,1200.0,3,BHK,Apartment,17.24664428286602
2832,1424,300.0,2,BHK,Apartment,3.414803784231323
2833,1188,400.0,2,BHK,Apartment,8.690312226551617
2834,1250,210.0,2,BHK,Apartment,3.8842194205412137
2835,3200,750.0,5,BHK,Apartment,8.690312226551617
2836,715,68.0,1,BHK,Apartment,2.948147884164289
2837,715,65.0,1,BHK,Apartment,2.948147884164289
2838,685,76.0,1,BHK,Apartment,2.5088386365152426
2839,700,77.0,1,BHK,Apartment,2.5088386365152426
2840,630,62.0,1,BHK,Apartment,2.5088386365152426
2841,575,65.0,1,BHK,Apartment,2.5088386365152426
2842,820,86.0,2,BHK,Apartment,2.5088386365152426
2843,1305,135.0,3,BHK,Apartment,2.5088386365152426
2844,850,95.0,2,BHK,Apartment,2.5088386365152426
2846,1050,100.0,2,BHK,Apartment,3.6824055217444194
2847,1100,240.0,2,BHK,Apartment,6.234852022324505
2848,1989,231.99999999999997,3,BHK,Apartment,4.558281067931539
2849,1000,105.0,2,BHK,Apartment,6.113112311831544
2850,1100,161.0,2,BHK,Apartment,5.626709358948703
2851,1000,500.0,2,BHK,Apartment,15.471687384015109
2852,900,305.0,2,BHK,Apartment,15.471687384015109
2853,1000,450.0,2,BHK,Apartment,15.374224534720831
2854,1050,475.0,2,BHK,Apartment,15.471687384015109
2855,900,400.0,2,BHK,Apartment,15.471687384015109
2856,900,425.0,2,BHK,Apartment,15.471687384015109
2857,1000,457.0,2,BHK,Apartment,15.471687384015109
2858,1200,475.0,2,BHK,Apartment,15.471687384015109
2859,1000,340.0,2,BHK,Apartment,15.471687384015109
2860,900,375.0,2,BHK,Apartment,15.471687384015109
2861,1000,600.0,2,BHK,Apartment,15.471687384015109
2862,1000,650.0,2,BHK,Apartment,15.471687384015109
2863,1000,500.0,2,BHK,Apartment,15.471687384015109
2864,1100,400.0,2,BHK,Apartment,15.471687384015109
2865,1100,850.0,2,BHK,Apartment,15.471687384015109
2866,1000,300.0,2,BHK,Apartment,15.374224534720831
2867,850,300.0,2,BHK,Apartment,15.471687384015109
2868,1000,500.0,2,BHK,Apartment,15.471687384015109
2869,1000,400.0,2,BHK,Apartment,15.471687384015109
2870,1000,325.0,2,BHK,Apartment,15.471687384015109
2871,1000,400.0,2,BHK,Apartment,15.374224534720831
2872,1100,400.0,2,BHK,Apartment,15.471687384015109
2873,1100,500.0,2,BHK,Apartment,15.374224534720831
2874,900,325.0,2,BHK,Apartment,15.374224534720831
2875,1200,600.0,2,BHK,Apartment,15.471687384015109
2876,1050,400.0,2,BHK,Apartment,15.471687384015109
2877,1500,600.0,3,BHK,Apartment,15.471687384015109
2878,2200,650.0,4,BHK,Apartment,15.471687384015109
2879,1600,650.0,3,BHK,Apartment,15.471687384015109
2880,1400,600.0,3,BHK,Apartment,15.374224534720831
2881,1300,650.0,3,BHK,Apartment,15.471687384015109
2882,1200,450.0,3,BHK,Apartment,15.471687384015109
2883,1500,575.0,3,BHK,Apartment,19.251550930558338
2884,1300,700.0,3,BHK,Apartment,15.471687384015109
2885,1600,550.0,3,BHK,Apartment,15.471687384015109
2886,1250,465.00000000000006,3,BHK,Apartment,15.471687384015109
2887,1500,650.0,3,BHK,Apartment,15.471687384015109
2888,1400,540.0,3,BHK,Apartment,15.471687384015109
2889,1473,409.99999999999994,2,BHK,Apartment,18.599644635266014
2890,1850,725.0,3,BHK,Apartment,30.758455073043827
2891,1897,675.0,3,BHK,Apartment,30.758455073043827
2892,1092,180.0,2,BHK,Apartment,5.739456745942991
2893,660,160.0,1,BHK,Apartment,10.810588917453035
2894,660,150.0,1,BHK,Apartment,8.937670294484382
2895,1473,399.0,2,BHK,Apartment,18.599644635266014
2896,550,145.0,1,BHK,Apartment,8.937670294484382
2897,1277,450.0,2,BHK,Apartment,13.51477553198586
2898,1300,290.0,3,BHK,Apartment,6.234852022324505
2899,1200,260.0,3,BHK,Apartment,6.234852022324505
2900,1500,310.0,3,BHK,Apartment,6.234852022324505
2901,1050,210.0,2,BHK,Apartment,6.234852022324505
2902,1555,178.0,2,BHK,Apartment,4.558281067931539
2903,600,56.0,1,BHK,Apartment,3.6824055217444194
2904,1200,190.0,2,BHK,Apartment,6.113112311831544
2905,650,83.0,1,BHK,Apartment,6.113112311831544
2906,1000,105.0,2,BHK,Apartment,3.6824055217444194
2907,650,68.0,1,BHK,Apartment,3.6824055217444194
2908,1200,35.0,2,BHK,Apartment,1.0489627109599093
2909,400,58.0,1,BHK,Apartment,6.149800991706135
2910,810,197.0,2,BHK,Apartment,5.382118159784759
2911,1146,276.0,3,BHK,Apartment,5.382118159784759
2912,977,235.0,3,BHK,Apartment,5.382118159784759
2913,750,177.0,2,BHK,Apartment,5.382118159784759
2914,465,97.0,1,BHK,Apartment,3.516022657072505
2915,630,130.0,2,BHK,Apartment,3.516022657072505
2916,621,42.0,1,BHK,Apartment,1.1838134626807832
2917,1040,52.0,2,BHK,Apartment,1.1838134626807832
2918,621,42.0,1,BHK,Apartment,1.1838134626807832
2919,621,41.0,1,BHK,Apartment,1.1838134626807832
2920,620,40.0,1,BHK,Apartment,1.1838134626807832
2921,1030,55.0,2,BHK,Apartment,1.1838134626807832
2922,1025,54.0,2,BHK,Apartment,1.1838134626807832
2923,1020,53.0,2,BHK,Apartment,1.1838134626807832
2924,655,38.5,1,BHK,Apartment,1.1838134626807832
2925,655,38.0,1,BHK,Apartment,1.1838134626807832
2926,625,37.5,1,BHK,Apartment,1.1838134626807832
2927,650,36.5,1,BHK,Apartment,1.1838134626807832
2928,524,135.0,1,BHK,Apartment,8.937670294484382
2929,750,86.0,1,BHK,Apartment,3.2039594126846485
2930,750,78.0,1,BHK,Apartment,3.2039594126846485
2931,1550,144.0,3,BHK,Apartment,2.948147884164289
2932,1550,139.0,3,BHK,Apartment,2.948147884164289
2933,1550,137.0,3,BHK,Apartment,2.948147884164289
2934,1550,135.0,3,BHK,Apartment,2.948147884164289
2935,990,113.99999999999999,2,BHK,Apartment,2.948147884164289
2936,990,110.00000000000001,2,BHK,Apartment,2.948147884164289
2937,990,100.0,2,BHK,Apartment,2.948147884164289
2938,715,73.0,1,BHK,Apartment,2.948147884164289
2939,715,70.0,1,BHK,Apartment,2.948147884164289
2940,1450,170.0,3,BHK,Apartment,2.948147884164289
2941,1450,165.0,3,BHK,Apartment,2.948147884164289
2942,1450,160.0,3,BHK,Apartment,2.948147884164289
2943,1024,125.0,2,BHK,Apartment,2.948147884164289
2944,940,96.0,2,BHK,Apartment,6.149800991706135
2945,1175,434.99999999999994,3,BHK,Apartment,11.644422550966476
2946,971,359.0,3,BHK,Apartment,11.644422550966476
2947,1027,380.0,3,BHK,Apartment,11.644422550966476
2948,861,319.0,2,BHK,Apartment,11.644422550966476
2949,795,294.0,2,BHK,Apartment,11.644422550966476
2950,1034,382.0,3,BHK,Apartment,11.644422550966476
2951,965,357.0,2,BHK,Apartment,11.644422550966476
2952,854,316.0,2,BHK,Apartment,11.644422550966476
2953,853,316.0,2,BHK,Apartment,11.644422550966476
2954,1145,423.00000000000006,3,BHK,Apartment,11.644422550966476
2955,986,365.0,3,BHK,Apartment,11.644422550966476
2956,857,317.0,2,BHK,Apartment,11.644422550966476
2957,845,312.0,2,BHK,Apartment,11.644422550966476
2958,324,61.0,1,BHK,Apartment,3.516022657072505
2959,313,68.0,1,BHK,Apartment,3.516022657072505
2960,302,66.0,1,BHK,Apartment,3.516022657072505
2961,311,68.0,1,BHK,Apartment,3.516022657072505
2962,650,23.0,1,BHK,Apartment,2.2568874658128215
2963,550,65.5,1,BHK,Apartment,2.9352394045122727
2964,950,172.0,2,BHK,Apartment,2.9352394045122727
2965,950,169.0,2,BHK,Apartment,2.9352394045122727
2966,850,92.0,2,BHK,Apartment,2.9352394045122727
2967,527,27.41,1,BHK,Apartment,1.1838134626807832
2968,512,27.7,1,BHK,Apartment,1.1838134626807832
2969,525,27.76,1,BHK,Apartment,1.1838134626807832
2970,519,27.85,1,BHK,Apartment,1.1838134626807832
2971,503,27.35,1,BHK,Apartment,1.1838134626807832
2972,686,39.25,1,BHK,Apartment,1.1838134626807832
2973,695,39.78,1,BHK,Apartment,1.1838134626807832
2974,696,39.95,1,BHK,Apartment,1.1838134626807832
2975,678,38.5,1,BHK,Apartment,1.1838134626807832
2976,692,39.26,1,BHK,Apartment,1.1838134626807832
2977,673,39.0,1,BHK,Apartment,1.1838134626807832
2978,679,39.1,1,BHK,Apartment,1.1838134626807832
2979,1425,315.0,3,BHK,Apartment,3.6308651857781338
2980,673,39.0,1,BHK,Apartment,1.1838134626807832
2981,679,39.1,1,BHK,Apartment,1.1838134626807832
2982,1425,315.0,3,BHK,Apartment,3.6308651857781338
2983,1050,235.0,2,BHK,Apartment,6.149800991706135
2984,1050,231.99999999999997,2,BHK,Apartment,6.149800991706135
2985,1425,320.0,3,BHK,Apartment,3.6308651857781338
2986,1425,317.0,3,BHK,Apartment,6.149800991706135
2987,1000,49.92,2,BHK,Apartment,1.1838134626807832
2988,954,48.36,2,BHK,Apartment,1.1838134626807832
2989,1425,320.0,3,BHK,Apartment,6.149800991706135
2990,930,170.0,2,BHK,Apartment,6.149800991706135
2991,1425,325.0,3,BHK,Apartment,6.149800991706135
2992,677,33.25,1,BHK,Apartment,1.1838134626807832
2993,650,114.99999999999999,1,BHK,Apartment,6.149800991706135
2994,678,33.52,1,BHK,Apartment,1.1838134626807832
2995,685,33.0,1,BHK,Apartment,1.1838134626807832
2996,600,93.0,1,BHK,Apartment,6.149800991706135
2997,600,93.5,1,BHK,Apartment,6.149800991706135
2998,1425,310.0,3,BHK,Apartment,6.149800991706135
2999,930,175.0,2,BHK,Apartment,6.149800991706135
